0,0.0434782608696,0.0375
0,0.095652173913,0.05
0,0.147826086957,0.0625
0,0.195652173913,0.15625
0,0.247826086957,0.16875
0,0.286956521739,0.24375
0,0.339130434783,0.26875
0,0.391304347826,0.28125
0,0.44347826087,0.29375
0,0.482608695652,0.375
0,0.54347826087,0.4
0,0.573913043478,0.41875
0,0.64347826087,0.5125
0,0.682608695652,0.59375
0,0.747826086957,0.6625
0,0.8,0.7
0,0.84347826087,0.7125
0,0.9,0.76875
0,0.94347826087,0.83125
0,0.986956521739,0.88125
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.95652173913,0.89375
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.982608695652,0.9
0,0.95652173913,0.8875
0,0.978260869565,0.8625
0,0.978260869565,0.8625
0,0.978260869565,0.8625
0,0.978260869565,0.8625
0,0.952173913043,0.85625
0,0.978260869565,0.8625
0,0.978260869565,0.8625
0,0.978260869565,0.8625
0,0.978260869565,0.8625
0,0.978260869565,0.8625
0,0.978260869565,0.8625
0,0.947826086957,0.84375
0,0.947826086957,0.84375
0,0.947826086957,0.84375
