0,0.434782608696,0.375
0,0.95652173913,0.5
0,0.982608695652,0.50625
0,1.0,0.55625
0,1.0,0.55625
0,1.0,0.55625
0,1.0,0.55625
0,1.0,0.55625
0,1.0,0.55625
0,1.0,0.55625
0,1.0,0.55625
0,1.0,0.55625
0,1.0,0.55625
0,1.0,0.55625
0,0.982608695652,0.525
0,1.0,0.5375
0,1.0,0.5375
0,1.0,0.8875
0,1.0,0.8875
0,1.0,0.8875
0,0.995652173913,0.85625
0,0.995652173913,0.85625
0,0.995652173913,0.85625
0,0.995652173913,0.85625
0,0.991304347826,0.875
0,0.986956521739,0.8375
0,0.986956521739,0.8375
0,0.986956521739,0.8375
0,1.0,0.85625
0,1.0,0.85625
0,1.0,0.95
0,1.0,0.95
0,0.95652173913,0.9375
0,0.95652173913,0.9375
0,0.978260869565,0.94375
0,0.978260869565,0.94375
0,0.978260869565,0.94375
0,0.978260869565,0.94375
0,0.986956521739,0.925
0,0.991304347826,0.88125
0,0.982608695652,0.89375
0,0.94347826087,0.825
0,0.939130434783,0.8
0,0.94347826087,0.825
0,0.930434782609,0.81875
0,0.930434782609,0.81875
0,0.930434782609,0.81875
0,0.930434782609,0.81875
0,0.930434782609,0.81875
0,0.930434782609,0.81875
